2019/09/12 08:16:12 [error] 10#10: *1 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 172.31.0.1, server: _, request: "GET / HTTP/1.1", host: "localhost"
2019/09/12 08:17:58 [error] 12#12: *1 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 192.168.32.1, server: _, request: "GET / HTTP/1.1", host: "localhost"
2020/06/11 05:22:14 [error] 12#12: *40 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login/facebook HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 05:22:24 [error] 12#12: *40 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login/facebook HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 05:22:37 [error] 12#12: *40 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login/patient/facebook HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 05:22:38 [error] 12#12: *45 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login/%7Bid%7D/facebook/callback?code=AQD3xh64g6Ab9HMTfed20TASIjG8MUYY-p4Yt8bT3Vit5pnE2nmwtNTQ1a5IVQXBj0R3IqEjog9uY7HlUijpZCdzdBfLA6y0HACLllr0Mqwbj72VCptKhevt7A5dgUF1c3IZ_UMLMbbTD6QwdGm9M2eujEv5qYvz4jH924fX-L__GoPBd1cWXBDcWcNfr-CtdiHmSCr8S_NyIYRgfNeHtUqvw5IU5HWkU3L7pl8gv-9MIVyBH_hB2PxE26p8Q5-Bo720WhN_IcUIt58qPw8O2GbZ0rfvHCgmoQ4jxzshMHHZH75Rzj9JQ-JV85jg7ZGPbX1AnmHLzukXJOBTRi_5BFgz HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 05:31:36 [error] 12#12: *47 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login/patient/facebook HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 05:31:39 [error] 12#12: *50 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login/facebook/callback?code=AQBs__CEKYByp3oB6OWBFoNjJ7cAy6BTL3aYQi0_buArXteTYMfMlp04StcL-V0-CocwX3LYiFX1hhz2dsn6ZpMRQ5Pt5SDMqEZBE2kaAIHBFR_T0LSCc0iehQuN9iAYSRdz90aK0gOnySmDB3v6PQR6237d-ZgdTn6YEGohn3yl-XOGcip8EQKDhgUy9e-Ix6rFqfRq8bdK2YS7xNLJIIZ8NKQwo3WUE_CWCml0WHOvNIJw7cz3kr84v4tm9NkHGUNwJO7vgeZTNZUG2FvUw8bnzbJ5W_pmBz0oqfMkW2BnxUcySK1d-Ep8oIE69c10ZIMhlyoLnODm6hRtjqavqdrj HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 05:40:48 [error] 12#12: *52 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login/patient/facebook HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 05:40:50 [error] 12#12: *55 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login-callback/facebook?code=AQAgsRszUoZGUmROnHENmZOU9MaUisY7-ENOheOXt8mNPoALyTsW60O1t_fGFPcDVwjSTULzZ4MSE8KrtWdKYz67kM-lbfkUkWv7fmFmbPIyLdO3q40d8UhQ62avsofB6FNZK77JonY30tAEjMzZAM0OXY50N4VG4MR18vIKcnkJbvF9XsPoQ8XcqVsNvmbOAnb_OZ_VrdDAn0OF0BNNZgoGHwuen9ikzxHZwPTnCh6ZYftrPTzgxwbVEsFpymfkqorEkSDzNFbHN3tgewgr2-GqXFaGNiepY8FFFfKsTjzvKxZaLRNynu9jJ6RkcIlV-kqgwNzuiVY47_1OKqRKuXt5 HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 05:41:40 [error] 12#12: *58 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login-callback/facebook?code=AQAgsRszUoZGUmROnHENmZOU9MaUisY7-ENOheOXt8mNPoALyTsW60O1t_fGFPcDVwjSTULzZ4MSE8KrtWdKYz67kM-lbfkUkWv7fmFmbPIyLdO3q40d8UhQ62avsofB6FNZK77JonY30tAEjMzZAM0OXY50N4VG4MR18vIKcnkJbvF9XsPoQ8XcqVsNvmbOAnb_OZ_VrdDAn0OF0BNNZgoGHwuen9ikzxHZwPTnCh6ZYftrPTzgxwbVEsFpymfkqorEkSDzNFbHN3tgewgr2-GqXFaGNiepY8FFFfKsTjzvKxZaLRNynu9jJ6RkcIlV-kqgwNzuiVY47_1OKqRKuXt5 HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 05:42:46 [error] 12#12: *60 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login/patient/facebook HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 05:42:48 [error] 12#12: *63 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login-callback/facebook?code=AQDN_o_pqrenyjQ00HXsDI3n5DdPuK74eWW6Ps00EpDq1X3ohO91qxfZAEwu8VqogEFjv9ogZ_8xLNP761V78U2G4ANuicrlU1jldUBXoR6_8KekM_x0clv-vqpeTivI0IYUdfjtYnAJcGFvOUxCMllgGwZfoiAGizrpZRdY9FwtZZyBhdt78wsgnHw0VeuEeEiajS9qNl1ioRgvO_q1bkopqiDY9d4sdu4t1lyjSZGiIyJ1yQT3-onUphY-WVJp5XPQYV2fNycmUptbHt4dGHVWq2a5FEtyFBBowciYR0PPsbcNl2Rk_k4PCViB65ILr3Gbl2MQlCkbfQezvnp5Q0Zx HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 05:42:59 [error] 12#12: *60 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login/patient/facebook HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 05:43:01 [error] 12#12: *63 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login-callback/facebook?code=AQBzJIMZuBwFrdcrq0QZuNOQQZIJjnZm90qarZjXOLzIAjp2XPk0m1wik79L9rItAl6UMW0jSiGTVFiGq5Oqf5rOlX-3RsufgHCrn-4lCetawiuGwR_lmw-KITGgo5em391jQJ3R0nFzxqRWul5pPZTFBMKuvbDsXgZWL1s7G8CgsiqbuBQR8Jp-YvmeuxMtx4-EVmZti1ZkzNAGioVzN4bALdx5ktrdA4B1-2s4EVWillTD-NfmzfuJzrxTBlwk19Lh7EzWu2_usVuuYR8dUOeTrAbcQbiBKWx1Lq4pAkGXoSmLFuE2Om5Xa7OsqHSkxxapygg2uClfSfzKHoTesvRU HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 05:49:08 [error] 12#12: *68 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login/patient/facebook HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 05:49:09 [error] 12#12: *68 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login-callback/facebook?code=AQA67z48rCELRoC9-HCbINq50sHZ-CO02qkJ9JuLn_ApNiQs9mPl24540d5HYArUIImxYT_KugLI0MofNJNsttg2qynTilKJrqyrIz1rRd-RoatEJ6SaErzPbsVv7_iFiDM3LRcnfpiN_xLpN_yxkKU3dE-9FoJkXaioPwfYqLaEN-Qvu5J1AXopnK00p1hURZt3uDz1GOUa4Q2QZKyTx3_ytUFEE6SNFq7jl4fbH4Cgjbhkm2HdIHRLZodUDJtOYgUgpMoZLAy_dgM1PLbeNvXepkrCMVMJ5TjuJBMBcVZXobRBQpJuRLspQhQGwgV74lxnbv1AsHPqjC-CGjpzWFID HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 05:51:55 [error] 12#12: *72 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login/patient/facebook HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 05:51:58 [error] 12#12: *72 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login-callback/facebook?type=patient&code=AQAkPa9nWxDuVO3V7U_Z1BLwgL0H6hGr5knS-NPYhEs8rbT6UVTbN6u_1c9dJG_478qhjhc1zeRDfz_SreYIwCZtj-YBGZhavc_lZ6_yEM7V-RP0vv0F0J54V17b9sdyTxHXivBAAGGJUlhoKPlyr_LN3kr0a-4bLhyg3wj5xLDEetrbIo_HVmPJ4I-06SwMxNgXQZqY0KbaPaLSYXjIiFcAb0kA-6DEoZXkw8S7qC0J49dF15xsLqU0Ds42aAMcfQ92FWoyDHBbub7P3o_sXEhV8YsHE8Ms-aG2a4dOrB4S-WVgruzJ5eex0PhTUS5QNs4Z_EQjN89lRSwr-AD7Zr1g HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 06:01:47 [error] 12#12: *75 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login/patient/facebook HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 06:01:51 [error] 12#12: *78 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login-callback/facebook?type=patient&code=AQA5UQkV9S2VP0L0fsa1_6grOqPFC2tXC9HxONC3pycAoprVhunK3vPJ0tBrtgfZR2Ue5Cz03X0rNxEK1zEaaRttfxz2WRvXce30BY5oj1Wvg5i8dkBngmOpxbWqkt6oWCBl2ldqHXIQL0-j6ICXn--E1SCpiGvvSr4AXNsCkAHDjxsDxE_q8cVmP7MNhpiwZlEMYkOX9Is53vNERAWaIlJJBVbWe2NpZGJWBtIYqIpzAh1QLlZbgAfTI53F6NIdMxBTG0UEgXKDzQcP3ezCyvfeREd83IitdY943Q3ip7jJ-L8elFd4xX3tlhiJLRa1gMeem3oR57Us7fugaUs16qYl HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 06:02:59 [error] 12#12: *80 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login/patient/facebook HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 06:03:03 [error] 11#11: *83 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login-callback/facebook?type=%3Ftype%3Dpatient&code=AQDXCqtRfDh8qC06aZHshmGMQQGq0Leb-c4Yvz6YB_0hoAnJ0p9o3EeC3jdXezwUTzB15Su_M3NqvhIajV4dmkzAZA79pR77eSltprzf539BeMI0XPemOq0YNatOzhV9h0d_qyjZjdnKMhBzBjTNfbvSmBRG7gHH1EiHTtO-HjrUBmNn-Hd27hCze11cq52S_uYS8ZOUMatdCoBmNFt9i1vs_yBnQkpaq6abuFVoShDjZCL3fwCBgYW22cBEtQIH1qf08uZdoGuvYhkaX1xDrCFItq4n_JXueTUJR_HCxFXtvSDK1rODBreAZCVZE8lha6fuoHIiNrA6i9IPhZBdW1E- HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
2020/06/11 06:03:40 [error] 12#12: *85 FastCGI sent in stderr: "PHP message: Xdebug could not open the remote debug file '/var/log/xdebug.log'" while reading response header from upstream, client: 192.168.144.1, server: _, request: "GET /api/login/patient/facebook HTTP/1.1", upstream: "fastcgi://192.168.144.5:9000", host: "localhost"
